CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
779269158,Attrited Customer,43,F,Graduate,Married,Unknown,Blue,21961,0.653,2237,39,0.393
711627558,Existing Customer,40,F,Uneducated,Single,Less than $40K,Blue,1625,0.877,3968,73,0.698
710536983,Existing Customer,49,F,Post-Graduate,Married,Less than $40K,Blue,3007,0.853,4423,67,0.675
712237458,Existing Customer,47,M,Unknown,Married,$120K +,Blue,11629,0.912,3752,78,0.902
778289883,Attrited Customer,42,F,Graduate,Unknown,Less than $40K,Blue,1507,0.806,2528,41,0.64
714154533,Existing Customer,45,F,High School,Single,Unknown,Blue,3111,0.753,4478,56,0.697
803657133,Existing Customer,60,M,Graduate,Single,$40K - $60K,Blue,1848,0.779,4757,75,0.923
769053033,Attrited Customer,44,F,Graduate,Single,$40K - $60K,Blue,4142,0.809,2104,44,0.833
713613258,Existing Customer,46,M,High School,Single,$80K - $120K,Blue,1438.3,0.746,4461,71,0.821
768544833,Existing Customer,45,F,Uneducated,Single,Less than $40K,Blue,2202,0.593,4531,77,0.54
720782658,Existing Customer,42,M,Graduate,Married,$60K - $80K,Blue,3591,0.733,5079,80,0.905
768162108,Attrited Customer,49,M,College,Married,$120K +,Blue,4781,0.788,2451,50,0.667
710511858,Existing Customer,58,F,Unknown,Married,Less than $40K,Blue,3832,0.851,4741,88,0.76
714516033,Existing Customer,53,M,High School,Married,$120K +,Blue,9025,0.568,4412,87,0.706
788630958,Existing Customer,44,M,Uneducated,Single,$40K - $60K,Blue,11627,0.638,3264,67,0.396
717646008,Existing Customer,61,F,College,Married,Unknown,Blue,5686,1.027,4338,67,0.675
712290258,Existing Customer,49,F,Unknown,Married,Less than $40K,Blue,2636,0.844,4056,67,0.811
716292033,Existing Customer,37,F,High School,Single,Less than $40K,Blue,1438.3,0.568,4815,84,0.787
780372408,Existing Customer,43,F,High School,Single,Less than $40K,Blue,4976,0.985,4317,69,0.568
720853158,Existing Customer,38,F,High School,Single,Unknown,Blue,13951,0.932,4576,70,0.591
823507833,Existing Customer,44,M,High School,Single,$60K - $80K,Blue,14370,0.557,4510,79,0.646
711111633,Existing Customer,60,M,High School,Single,$40K - $60K,Silver,21681,0.704,3844,75,1.083
709904508,Existing Customer,59,F,Post-Graduate,Single,$40K - $60K,Blue,2634,1.092,4190,71,0.732
712022883,Existing Customer,37,F,High School,Single,$40K - $60K,Blue,2204,0.712,4555,82,1
712173108,Existing Customer,48,F,Unknown,Unknown,$40K - $60K,Blue,2447,0.719,4228,82,0.708
714156633,Existing Customer,60,F,Unknown,Single,Unknown,Blue,3068,0.897,4533,79,0.795
714581358,Attrited Customer,48,F,Graduate,Single,Less than $40K,Blue,1502,0.529,2204,36,0.44
713256033,Existing Customer,39,F,Uneducated,Single,Unknown,Blue,4181,0.659,3955,74,0.574
825831933,Existing Customer,52,F,High School,Married,Less than $40K,Blue,3136,0.812,4528,81,0.884
720274158,Existing Customer,42,F,High School,Married,Less than $40K,Blue,4478,0.655,3879,76,1.235
772394883,Attrited Customer,60,F,Uneducated,Single,Unknown,Blue,7359,0.768,2869,43,0.433
794253108,Existing Customer,52,M,Graduate,Single,$40K - $60K,Blue,13090,0.75,3851,78,1
720899883,Existing Customer,44,F,High School,Married,$40K - $60K,Blue,6849,0.736,3770,82,0.864
714313608,Existing Customer,36,F,Uneducated,Married,Less than $40K,Blue,4228,1.076,4356,74,0.682
716602683,Existing Customer,49,F,Graduate,Married,$40K - $60K,Blue,5678,0.83,5092,70,0.707
715928808,Existing Customer,42,F,High School,Married,Less than $40K,Blue,3964,0.593,4580,75,1.419
771899433,Attrited Customer,48,M,Graduate,Married,$80K - $120K,Blue,7970,0.406,1263,27,0.35
714771708,Existing Customer,36,F,College,Unknown,Unknown,Blue,4692,0.837,4281,69,0.643
709711758,Attrited Customer,45,F,Uneducated,Divorced,Less than $40K,Blue,1942,0.366,1853,31,0.107
721137558,Attrited Customer,40,M,Graduate,Divorced,$40K - $60K,Blue,5821,0.461,2011,42,0.273
820268358,Existing Customer,48,F,Post-Graduate,Unknown,Less than $40K,Blue,2357,0.734,4534,75,1.027
709273383,Existing Customer,54,F,Unknown,Married,Unknown,Blue,8294,0.806,4136,77,1.2
822959133,Existing Customer,32,F,Post-Graduate,Married,$40K - $60K,Blue,3174,0.636,4508,83,1.075
720491958,Existing Customer,34,F,Uneducated,Single,Less than $40K,Blue,1438.3,0.734,4302,74,0.762
713607108,Existing Customer,46,F,College,Divorced,Less than $40K,Blue,1852,0.795,4486,61,0.848
709729533,Attrited Customer,47,M,Uneducated,Single,$40K - $60K,Blue,1809,0.703,2169,49,0.485
717890583,Existing Customer,48,F,Graduate,Divorced,$40K - $60K,Blue,3503,0.866,4671,93,0.632
718384233,Existing Customer,52,M,Doctorate,Single,$40K - $60K,Silver,17835,0.723,4258,58,0.657
713401758,Existing Customer,45,M,Uneducated,Married,$120K +,Blue,3383,0.678,4897,75,0.562
773257233,Existing Customer,46,F,Unknown,Single,Less than $40K,Blue,7128,0.553,3534,70,0.591
713556033,Existing Customer,36,F,Graduate,Married,Less than $40K,Blue,1438.3,0.615,3959,59,0.735
719265108,Existing Customer,42,F,High School,Married,Less than $40K,Blue,3815,0.852,4430,94,0.741
778740708,Existing Customer,39,F,Graduate,Married,Less than $40K,Blue,1902,0.534,4203,69,0.725
710952933,Existing Customer,43,F,Uneducated,Divorced,Less than $40K,Blue,2077,0.821,4226,75,1.143
720991833,Attrited Customer,48,F,Doctorate,Married,Less than $40K,Blue,2514,0.842,2603,53,0.606
779954658,Existing Customer,56,M,High School,Single,$80K - $120K,Blue,34516,0.846,4714,82,0.745
714204108,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,2144,0.96,3859,55,0.571
805546308,Existing Customer,65,F,High School,Single,Less than $40K,Blue,5951,0.787,4554,83,0.694
716244933,Existing Customer,54,F,High School,Divorced,Unknown,Blue,4806,0.827,4674,87,0.74
712018233,Existing Customer,42,F,Graduate,Single,Unknown,Blue,16612,0.602,4697,94,0.808
802878408,Existing Customer,53,F,Graduate,Married,$40K - $60K,Blue,2799,0.689,4116,88,0.571
719504433,Existing Customer,63,M,Unknown,Single,$40K - $60K,Silver,18064,0.838,3434,71,0.479
794558658,Existing Customer,49,F,Graduate,Married,Less than $40K,Blue,2560,0.766,4783,86,0.792
711634008,Existing Customer,42,F,Uneducated,Married,Less than $40K,Blue,5821,0.859,4591,70,1.188
708260208,Existing Customer,43,F,Uneducated,Single,Less than $40K,Blue,2057,0.562,4321,76,0.689
713435058,Existing Customer,49,F,High School,Divorced,Less than $40K,Blue,1972,0.69,4715,66,0.65
719656533,Existing Customer,44,M,High School,Married,$60K - $80K,Blue,2675,0.7,4149,79,0.717
719709558,Existing Customer,48,M,Graduate,Married,$40K - $60K,Blue,6223,0.681,4518,79,0.795
710311233,Existing Customer,44,F,High School,Single,Unknown,Blue,7632,0.557,4498,86,0.623
719216508,Existing Customer,55,F,Unknown,Unknown,Less than $40K,Blue,3258,0.985,4960,77,0.75
713105508,Existing Customer,46,M,High School,Single,$60K - $80K,Silver,34516,0.764,3754,53,1.038
710719683,Existing Customer,49,F,High School,Divorced,$40K - $60K,Blue,3054,0.731,4460,88,0.692
817892208,Existing Customer,35,F,Doctorate,Single,Less than $40K,Blue,1438.3,1.126,4006,72,0.946
714102183,Attrited Customer,50,M,Uneducated,Single,$120K +,Blue,7970,0.28,1872,41,0.206
715410783,Attrited Customer,55,F,Unknown,Single,Less than $40K,Blue,1836,0.758,2400,34,0.789
718202658,Existing Customer,47,M,Graduate,Unknown,$120K +,Blue,9397,0.749,5265,98,0.581
719445633,Existing Customer,60,F,Uneducated,Married,Less than $40K,Blue,1601,0.829,4919,69,1.091
709820658,Existing Customer,45,M,High School,Married,$80K - $120K,Blue,34516,0.678,3785,64,0.6
718481283,Existing Customer,51,F,High School,Married,Less than $40K,Blue,1822,0.539,5210,73,0.553
789300408,Existing Customer,41,M,High School,Married,Less than $40K,Blue,1614,0.842,4293,87,0.812
711970533,Existing Customer,54,F,Unknown,Married,Less than $40K,Blue,1491,0.756,4365,71,0.732
815088483,Existing Customer,28,F,Graduate,Divorced,Less than $40K,Blue,2543,0.641,3864,64,0.684
717139608,Existing Customer,50,F,College,Divorced,Less than $40K,Blue,3462,0.717,4635,65,0.711
717626508,Existing Customer,44,F,Graduate,Married,Less than $40K,Blue,1699,0.653,5495,87,0.642
767668908,Attrited Customer,46,F,Graduate,Married,Unknown,Blue,13095,0.432,1552,32,0.185
712484733,Existing Customer,47,M,Unknown,Single,$60K - $80K,Blue,8823,0.812,4674,85,0.848
716216958,Existing Customer,48,M,Uneducated,Married,$60K - $80K,Blue,4429,0.688,4386,63,0.537
714246333,Attrited Customer,58,F,High School,Married,Unknown,Blue,5396,0.493,2107,39,0.393
718693683,Existing Customer,65,F,High School,Single,$40K - $60K,Blue,2418,0.84,3918,74,0.51
716298633,Existing Customer,56,F,Graduate,Single,Less than $40K,Blue,2086,0.859,5774,84,0.909
755661933,Attrited Customer,48,F,Graduate,Single,$40K - $60K,Blue,1899,0.736,2434,45,0.406
712914783,Existing Customer,43,M,Graduate,Single,$40K - $60K,Blue,7564,0.61,4743,82,0.822
711240108,Existing Customer,41,M,Graduate,Married,$60K - $80K,Blue,13116,0.735,4800,61,0.605
721396758,Existing Customer,35,F,Doctorate,Married,Less than $40K,Blue,1438.3,0.692,5062,80,0.818
715636533,Existing Customer,48,F,High School,Married,Less than $40K,Blue,3716,0.886,4833,73,0.521
711508608,Existing Customer,50,F,Unknown,Married,Less than $40K,Blue,3069,0.663,4351,74,0.721
716669658,Attrited Customer,51,F,High School,Single,Less than $40K,Blue,2006,1.043,2760,38,0.652
718212633,Existing Customer,45,F,High School,Married,$40K - $60K,Blue,2948,0.858,3635,79,0.58
708357183,Existing Customer,47,F,Unknown,Single,Less than $40K,Blue,1438.3,1.001,3511,64,0.882
713629533,Existing Customer,35,F,Uneducated,Married,Less than $40K,Blue,1438.3,0.909,4321,83,0.804
771450708,Existing Customer,58,F,Graduate,Married,$40K - $60K,Blue,4669,0.591,4363,73,0.973
711311883,Existing Customer,48,F,Graduate,Married,Less than $40K,Silver,13994,0.57,3299,63,0.853
802673508,Attrited Customer,57,M,Graduate,Single,$120K +,Blue,8760,0.726,2460,39,0.56
708113208,Existing Customer,53,F,High School,Married,Less than $40K,Blue,1688,0.641,4375,69,0.605
788786208,Existing Customer,46,F,College,Married,Unknown,Blue,9881,0.582,4725,85,0.735
720043533,Existing Customer,39,M,Graduate,Single,$60K - $80K,Blue,4534,0.84,4211,66,0.61
801083133,Existing Customer,57,F,Uneducated,Single,Less than $40K,Blue,3545,0.638,3691,69,0.917
716246733,Existing Customer,57,F,College,Single,Less than $40K,Blue,1857,0.698,4681,71,0.868
807157833,Existing Customer,56,F,Uneducated,Single,Unknown,Blue,3334,1.12,4284,73,0.587
721032633,Attrited Customer,55,F,Unknown,Single,$40K - $60K,Blue,2496,0.724,2590,50,0.667
828285858,Existing Customer,41,F,College,Married,Less than $40K,Blue,1438.3,0.644,4053,66,0.692
718890933,Attrited Customer,45,F,Doctorate,Married,Less than $40K,Blue,1438.3,0.68,2429,38,0.652
711148308,Existing Customer,52,M,Graduate,Single,$60K - $80K,Blue,9357,0.694,4173,77,0.711
712810233,Existing Customer,40,F,Graduate,Married,Less than $40K,Blue,2423,0.644,4258,80,0.538
714098883,Existing Customer,45,F,Graduate,Single,$40K - $60K,Blue,1936,0.841,4773,80,0.818
779327733,Existing Customer,43,M,Graduate,Divorced,$60K - $80K,Blue,1783,0.956,3861,81,0.558
716364408,Existing Customer,59,F,Unknown,Married,Less than $40K,Blue,1438.3,0.622,4155,62,0.632
710461083,Existing Customer,56,F,Graduate,Single,Less than $40K,Blue,1438.3,0.622,4333,84,0.826
709306983,Existing Customer,44,F,Post-Graduate,Married,Less than $40K,Silver,10580,0.907,4721,81,0.8
769035933,Existing Customer,54,F,Unknown,Single,Less than $40K,Blue,4597,0.646,3507,68,0.511
813182658,Existing Customer,49,F,High School,Married,Less than $40K,Blue,1656,0.898,4408,79,0.681
781110408,Existing Customer,39,F,High School,Single,Less than $40K,Blue,3279,0.765,5048,75,0.923
818007783,Existing Customer,49,F,College,Married,$40K - $60K,Blue,2578,0.657,4683,89,0.618
708862233,Existing Customer,44,F,Graduate,Married,$40K - $60K,Blue,4068,1.121,5161,83,0.766
714006333,Attrited Customer,42,F,Graduate,Married,Less than $40K,Blue,2128,0.525,2289,41,0.414
770596458,Attrited Customer,45,F,Doctorate,Married,Less than $40K,Blue,2704,0.87,2362,39,0.444
789392883,Existing Customer,38,F,Post-Graduate,Unknown,Less than $40K,Blue,1878,0.67,4650,71,0.614
803805483,Existing Customer,46,F,College,Married,Unknown,Blue,10600,0.777,4697,67,0.523
709534083,Attrited Customer,58,F,Uneducated,Divorced,Less than $40K,Blue,9909,0.466,1844,41,0.64
710579583,Existing Customer,57,F,Graduate,Married,Less than $40K,Blue,1665,0.889,4420,86,0.72
708949908,Attrited Customer,50,M,Graduate,Divorced,$120K +,Blue,1656,0.626,2073,44,0.833
711907083,Existing Customer,53,M,High School,Unknown,$80K - $120K,Blue,14111,0.505,2950,64,0.684
718696458,Existing Customer,52,F,Graduate,Married,Less than $40K,Blue,2012,0.668,3822,68,0.659
710611683,Existing Customer,43,F,Post-Graduate,Married,Less than $40K,Blue,2837,0.609,4279,83,0.627
721511883,Existing Customer,40,F,Graduate,Single,Less than $40K,Blue,1709,0.685,4981,79,0.975
779116158,Existing Customer,49,F,Unknown,Married,Less than $40K,Blue,5714,0.636,4331,85,0.7
720193533,Existing Customer,41,M,Unknown,Married,$60K - $80K,Blue,5071,0.667,3358,62,0.722
753094533,Existing Customer,51,M,Uneducated,Married,$80K - $120K,Blue,24028,0.496,3531,73,0.738
719545983,Existing Customer,31,F,Post-Graduate,Unknown,Unknown,Blue,13882,0.87,4798,82,0.822
716494383,Existing Customer,49,F,Graduate,Unknown,$40K - $60K,Blue,3585,0.62,4399,78,0.733
769892058,Existing Customer,40,M,Uneducated,Single,$80K - $120K,Blue,9124,0.449,4564,65,0.548
709098108,Existing Customer,45,F,Graduate,Married,Unknown,Blue,2705,0.736,4749,80,0.778
715705683,Existing Customer,56,F,Graduate,Single,Less than $40K,Blue,1936,0.984,4578,70,0.892
715724808,Existing Customer,49,M,High School,Married,$80K - $120K,Blue,8051,0.716,4370,83,0.886
717123858,Existing Customer,36,F,Graduate,Married,$40K - $60K,Blue,3635,0.828,4045,62,1.067
716236683,Existing Customer,46,F,High School,Married,Less than $40K,Blue,2532,0.581,4143,71,1.029
771224358,Existing Customer,54,F,Unknown,Married,Less than $40K,Blue,2028,0.823,4030,78,0.733
779310033,Attrited Customer,42,F,Doctorate,Married,Less than $40K,Blue,4304,0.183,1788,36,0.091
710595783,Existing Customer,46,F,Graduate,Unknown,Unknown,Blue,6644,0.915,4659,76,0.854
711409833,Existing Customer,45,F,Uneducated,Married,Less than $40K,Blue,1830,0.724,4838,71,0.972
721174008,Existing Customer,37,M,Uneducated,Married,$120K +,Blue,7607,0.377,4495,77,0.674
714192933,Attrited Customer,55,F,Graduate,Single,Less than $40K,Blue,2060,0.251,1976,44,0.257
709632483,Existing Customer,49,F,High School,Single,Less than $40K,Blue,1438.3,0.541,4457,84,0.714
718431258,Existing Customer,41,M,High School,Single,$60K - $80K,Blue,3126,0.892,3662,74,0.644
817029108,Existing Customer,47,F,Post-Graduate,Single,$40K - $60K,Blue,6885,0.955,3804,67,0.861
796931508,Attrited Customer,42,M,High School,Unknown,$60K - $80K,Blue,1871,0.73,2593,48,0.548
769577358,Existing Customer,31,F,Graduate,Single,Less than $40K,Blue,2787,0.67,4358,89,0.648
815589558,Existing Customer,50,M,Post-Graduate,Married,$80K - $120K,Blue,1867,0.727,4097,70,0.707
714287583,Attrited Customer,41,F,Unknown,Married,Less than $40K,Blue,1438.3,0.372,1852,38,0.31
718975083,Attrited Customer,47,F,Graduate,Single,Less than $40K,Blue,2473,0.547,2133,44,0.419
715315008,Existing Customer,40,M,Post-Graduate,Single,$40K - $60K,Blue,4640,0.78,3870,70,0.707
779252283,Existing Customer,47,F,High School,Married,Less than $40K,Blue,2712,0.844,5201,82,0.907
714031083,Attrited Customer,46,F,Graduate,Unknown,Unknown,Blue,8869,0.413,1935,40,0.429
772442883,Attrited Customer,51,F,Graduate,Married,Unknown,Blue,3853,0.882,2443,38,0.583
714533058,Existing Customer,53,F,College,Married,Less than $40K,Blue,1438.3,0.601,4606,86,0.955
716570958,Attrited Customer,50,M,Post-Graduate,Divorced,$60K - $80K,Blue,14409,0.799,2351,39,0.3
710116833,Attrited Customer,59,F,High School,Single,$40K - $60K,Blue,1665,1.01,2748,40,0.333
718586133,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,2639,0.892,4892,85,0.771
773322558,Existing Customer,59,F,High School,Married,Less than $40K,Blue,2338,0.533,3964,69,0.5
714554808,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,2774,0.866,4802,91,0.685
717903108,Existing Customer,57,F,College,Single,Unknown,Blue,4283,0.865,4689,65,0.477
815908908,Attrited Customer,47,F,Uneducated,Single,Unknown,Blue,6263,0.857,2613,50,0.724
771464808,Existing Customer,35,F,Graduate,Single,Less than $40K,Blue,2317,0.925,4161,71,1.219
708234558,Existing Customer,55,F,College,Divorced,Less than $40K,Blue,2239,0.658,4540,73,0.587
715737258,Existing Customer,41,F,College,Married,Less than $40K,Blue,2225,1.06,4917,84,0.75
710188308,Existing Customer,51,F,Graduate,Single,Less than $40K,Blue,1519,0.767,4927,73,0.738
708670608,Existing Customer,48,F,Uneducated,Married,Unknown,Blue,5495,0.696,5125,85,0.771
714839808,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,2141,0.746,4317,64,0.778
811140933,Existing Customer,43,F,High School,Married,Less than $40K,Blue,2616,0.876,5219,63,0.75
788937933,Existing Customer,39,F,Graduate,Divorced,Less than $40K,Blue,5494,0.463,3566,81,0.884
721527858,Attrited Customer,52,F,High School,Married,Less than $40K,Blue,2003,0.855,2343,42,0.355
718265658,Existing Customer,47,F,Uneducated,Single,Less than $40K,Blue,2092,0.811,4130,80,1.162
714312708,Existing Customer,44,M,High School,Single,$60K - $80K,Blue,6606,0.825,4493,68,0.659
715821183,Existing Customer,42,F,College,Married,Unknown,Blue,7102,0.599,4083,68,0.744
709487058,Existing Customer,51,F,Unknown,Married,Less than $40K,Silver,13812,0.699,3723,56,0.867
712675158,Existing Customer,56,M,Graduate,Single,$60K - $80K,Blue,7075,1.268,4160,75,0.667
826473858,Existing Customer,44,M,College,Single,$40K - $60K,Blue,4274,0.78,4820,60,0.765
817382958,Existing Customer,47,F,High School,Single,Less than $40K,Blue,2317,0.57,4894,89,0.854
712927383,Attrited Customer,51,F,Uneducated,Single,Less than $40K,Blue,1438.3,0.405,1939,49,0.4
712894308,Existing Customer,47,M,High School,Married,$80K - $120K,Blue,2888,0.717,4345,75,0.786
712349808,Existing Customer,44,F,College,Single,Unknown,Blue,12310,0.801,4176,76,0.767
778780008,Existing Customer,48,M,Unknown,Married,$60K - $80K,Blue,1622,0.585,4164,66,0.61
711430908,Attrited Customer,45,F,Graduate,Married,Less than $40K,Blue,1438.3,0.685,2153,35,0.346
779670783,Existing Customer,40,M,Unknown,Single,$80K - $120K,Blue,12559,0.715,4700,71,0.511
718757808,Existing Customer,56,F,Uneducated,Unknown,$40K - $60K,Blue,2929,0.497,3875,67,0.595
779530908,Attrited Customer,48,F,Unknown,Divorced,Less than $40K,Blue,1438.3,0.5,1897,58,0.706
716389833,Existing Customer,50,F,Unknown,Single,Less than $40K,Blue,2319,0.521,4099,74,0.721
718469658,Existing Customer,37,F,Uneducated,Married,Unknown,Blue,7927,0.521,4094,85,0.771
809849358,Attrited Customer,55,F,Graduate,Divorced,Less than $40K,Blue,1720,0.707,2719,36,0.44
719772258,Existing Customer,38,M,Unknown,Single,$80K - $120K,Blue,3642,0.68,4517,79,0.837
809363958,Existing Customer,49,F,High School,Married,$40K - $60K,Blue,3881,0.601,4177,66,0.737
709165533,Existing Customer,47,M,Doctorate,Unknown,$120K +,Blue,6143,0.866,4330,72,0.895
